target_id	length	eff_length	est_counts	tpm
Y48G8AR.1a.2	2985	2787.88	182.844	1.72406
Y48G8AR.1c.1	573	377.433	18.0371	1.25624
Y48G8AR.1b.1	1692	1494.88	11.5526	0.203152
Y48G8AR.8.1	207	61.02	6	2.5848
Y48G8AR.7	235	79.1708	0	0
Y48G8AR.6	131	22.6648	0	0
Y48G8AR.4	49	21.2879	0	0
Y48G8AR.5	49	21.2879	0	0
Y48G8AR.2.1	1175	977.884	33	0.887103
Y48G8AR.3.1	1353	1155.88	0	0
K12C11.4a.2	4794	4596.88	1554.53	8.88962
K12C11.4a.1	4788	4590.88	0.774646	0.00443562
K12C11.8	145	28.5679	0	0
K12C11.4b.1	3795	3597.88	380.052	2.77679
K12C11.4c.1	3090	2892.88	179.513	1.63122
K12C11.4d.1	2784	2586.88	19.1291	0.194386
K12C11.5.1	553	358.099	29	2.12884
K12C11.3b.1	375	191.063	9.94853	1.36877
K12C11.3c.1	629	432.859	37.7988	2.29551
K12C11.3a.1	576	380.397	32.2527	2.22883
K12C11.3a.2	725	528.18	0	0
K12C11.6.1	503	309.716	223.837	18.9983
K12C11.6.2	505	311.657	7.98689	0.673672
K12C11.7a.1	755	558.18	10.7611	0.506793
K12C11.7a.2	592	396.157	146.415	9.7155
K12C11.7b.1	210	62.908	0	0
K12C11.2.1	482	289.446	7632	693.135
K12C11.1a.1	1634	1436.88	69.7716	1.27645
K12C11.1a.2	1637	1439.88	3417.53	62.3924
K12C11.1b.1	693	496.4	301.703	15.977
Y92H12BL.1a.2	2320	2122.88	480.004	5.94382
Y92H12BL.1a.1	2620	2422.88	492.653	5.3451
Y92H12BL.1b.1	612	416.021	56.3429	3.56018
Y92H12BL.5.2	1390	1192.88	441.068	9.71975
Y92H12BL.5.1	1384	1186.88	0	0
Y92H12BL.6.1	63	24.7778	0	0
Y92H12BL.7.1	528	333.824	211.833	16.6811
Y92H12BL.4.1	324	147.419	52	9.27252
Y92H12BM.1.1	561	365.753	175	12.5776
Y92H12BR.7.1	1758	1560.88	619	10.4248
Y92H12BR.6.1	1283	1085.88	558	13.5082
Y92H12BR.2.1	701	504.377	0	0
Y92H12BR.2.2	703	506.377	1074	55.7542
Y92H12BR.3a.1	2516	2318.88	3906.44	44.2843
Y92H12BR.3b.1	1353	1155.88	0	0
Y92H12BR.3a.2	2478	2280.88	157.556	1.81585
Y92H12BR.4	1205	1007.88	14	0.365145
Y92H12BR.8.1	1030	832.884	1384	43.6816
F37F2.2.1	523	328.982	0	0
F37F2.2.2	529	334.76	981	77.0341
F37F2.4	135	24.2279	1	1.085
F47G6.4a.1	3889	3691.88	1411.41	10.0497
F47G6.6	100	15.7892	0	0
F47G6.t1	73	23.5118	0	0
F37F2.3.1	649	452.71	1	0.0580667
F47G6.4b.1	1629	1431.88	109.54	2.011
F47G6.4c.1	1095	897.884	185.049	5.4177
F47G6.3.1	1133	935.884	49	1.37633
F47G6.2.1	1867	1669.88	234	3.68364
F47G6.1c.1	1974	1776.88	0	0
F47G6.1a.2	1987	1789.88	1.54916	0.022752
F47G6.1a.1	1981	1783.88	129.451	1.90759
F47G6.1b.1	1539	1341.88	0	0
F47G6.5	21	10.5263	0	0
Y92H12A.5b.1	5046	4848.88	564.889	3.06245
Y92H12A.5b.2	5047	4849.88	430.455	2.33316
Y92H12A.5a.1	5030	4832.88	450.656	2.45124
Y92H12A.4a.2	4838	4640.88	140.592	0.796356
Y92H12A.4a.1	3649	3451.88	681.408	5.18918
Y92H12A.4b	3627	3429.88	0	0
Y92H12A.4c.1	2667	2469.88	0	0
Y92H12A.4d.1	2007	1809.88	0	0
Y92H12A.2a.1	2589	2391.88	720.062	7.91366
Y92H12A.2b.1	1798	1600.88	692.938	11.3784
Y92H12A.7	21	10.5263	0	0
Y92H12A.1b.1	1614	1416.88	1309.48	24.2947
Y92H12A.1a.1	2529	2331.88	1648.91	18.5882
Y92H12A.1c.1	1434	1236.88	0	0
Y92H12A.8	90	17.4809	0	0
Y92H12A.t1	73	23.5118	0	0
Y92H12A.1d.1	678	481.447	56.6101	3.09096
Y73E7A.3a.1	1763	1565.88	140.062	2.35131
Y73E7A.3b.1	1630	1432.88	9.74116	0.178709
Y73E7A.3c.1	1430	1232.88	107.264	2.28706
Y73E7A.3d.1	717	520.255	10.9328	0.552411
Y73E7A.4.1	803	606.069	417	18.0868
Y73E7A.5	648	451.71	5	0.290976
Y73E7A.2.1	1841	1643.88	573	9.16285
Y73E7A.6.2	496	302.834	241.069	20.9259
Y73E7A.6.1	492	299.065	336.931	29.6158
Y73E7A.9a.1	3069	2871.88	609.706	5.58085
Y73E7A.9b.1	1053	855.884	214.664	6.59313
Y73E7A.9c.1	900	702.884	0	0
Y73E7A.9d.1	552	357.133	0.630476	0.0464072
Y73E7A.7a.1	1462	1264.88	502.658	10.4465
Y73E7A.7a.2	1436	1238.88	0	0
