target_id	length	eff_length	est_counts	tpm
Y48G1C.8a.1	4965	4752.84	1649.09	8.62358
Y48G1C.8b.1	4907	4694.84	4352.91	23.0439
F53G12.1.1	1244	1031.84	12767.1	307.521
F53G12.1.2	1294	1081.84	7096.9	163.043
F53G12.16	221	70.6385	2	0.703697
F53G12.15	149	31.1159	0	0
F53G12.10.1	799	587.041	40874.2	1730.52
F53G12.10.2	820	607.98	6341.85	259.253
F53G12.17	150	31.5302	2	1.57652
F53G12.12	134	25.0039	0	0
F53G12.9a.1	929	716.882	88	3.05093
F53G12.9b.1	237	80.7802	0	0
F53G12.8.1	561	352.803	140	9.86263
F53G12.14	21	11.875	0	0
F53G12.7a.1	1133	920.845	38.834	1.04815
F53G12.7b.1	777	565.16	9.16597	0.403093
F53G12.6.1	1586	1373.84	125	2.26136
F53G12.5a.1	2039	1826.84	5.8625e-08	7.97588e-10
F53G12.5b.1	2030	1817.84	496.494	6.7882
F53G12.5a.2	1989	1776.84	22385.1	313.117
F53G12.5c.1	543	335.209	563.406	41.7738
F53G12.4.1	1070	857.845	45	1.30377
F53G12.3.1	4512	4299.84	10.1064	0.0584172
F53G12.18.1	222	71.2315	0	0
F56C11.1.2	5185	4972.84	307.203	1.53539
F56C11.1.1	4667	4454.84	1190.69	6.643
F56C11.2a.1	2698	2485.84	813.63	8.13487
F56C11.2a.2	2809	2596.84	140.37	1.34346
F56C11.2b.1	2010	1797.84	0	0
F56C11.6a.1	1847	1634.84	558.303	8.48773
F56C11.6a.2	1911	1698.84	697.68	10.2071
F56C11.6b.1	1686	1473.84	641.117	10.8114
F56C11.6c	1696	1483.84	13.8988	0.232803
F56C11.7	60	21.8739	0	0
F56C11.5b.1	911	698.882	310.792	11.0526
F56C11.5a.1	1024	811.845	658.061	20.1461
F56C11.5a.2	1201	988.845	106.147	2.66795
F56C11.3.1	558	349.821	0.000697158	4.95316e-05
F56C11.3.2	564	355.621	802.999	56.1209
Y48G1BL.2a.2	7673	7460.84	1995.23	6.64665
Y48G1BL.2a.1	7665	7452.84	1.50047	0.00500382
F56C11.t1	75	23.396	0.166667	0.177053
K10E9.2	1614	1401.84	10.5229	0.186567
Y48G1BL.2b.1	5106	4893.84	1017.27	5.16634
Y48G1BL.7.1	1070	857.845	22.3044	0.646219
Y48G1BL.3	1468	1255.84	3003.45	59.4405
Y48G1BL.1	870	657.916	161.237	6.09105
Y48G1BL.4	428	229.425	68.477	7.41825
Y48G1BL.8.1	613	403.08	3	0.184981
Y48G1BL.5	933	720.882	21.9728	0.757562
Y48G1BM.4	2385	2172.84	3	0.0343155
Y48G1BM.6	3780	3567.84	164.548	1.14626
Y48G1BM.7	271	103.977	1	0.239034
Y48G1BM.2	1791	1578.84	4	0.0629677
Y48G1BM.8	919	706.882	39	1.37125
Y48G1BM.1.1	1455	1242.84	92.7495	1.85478
Y48G1BR.1.1	2090	1877.84	250.379	3.31388
Y48G1BR.1.2	2060	1847.84	501.225	6.74163
T13E5.1	117	19.0092	2	2.61496
C53D5.8	21	11.875	0	0
C53D5.7	21	11.875	0	0
C53D5.2.1	1141	928.845	116	3.10393
C53D5.4a.1	1453	1240.84	350.49	7.0203
C53D5.4b.1	1281	1068.84	309.92	7.20664
C53D5.4f.1	456	254.168	0.0166049	0.00162373
C53D5.4c.1	867	654.916	80.759	3.0648
C53D5.4e.1	561	352.803	24.7797	1.74566
C53D5.4d.1	972	759.845	0.0343311	0.00112295
C53D5.1c.1	1697	1484.84	0	0
C53D5.1a.2	1695	1482.84	448.067	7.51009
C53D5.1a.1	1689	1476.84	94.7957	1.59533
C53D5.1b.1	1682	1469.84	13.6882	0.231458
C53D5.1c.2	1604	1391.84	202.948	3.62404
C53D5.1d.1	1170	957.845	35.5002	0.921157
C53D5.5a.1	2033	1820.84	956	13.0492
C53D5.5b.1	1791	1578.84	0	0
C53D5.6.2	3711	3498.84	16388.8	116.418
C53D5.6.1	3710	3497.84	3665.19	26.0431
Y48G1A.7	949	736.845	71.3772	2.40758
Y48G1A.5a.1	3492	3279.84	37.5179	0.284304
Y48G1A.5a.2	3499	3286.84	9419.28	71.2256
Y48G1A.5b.1	588	378.738	481.298	31.5844
Y48G1A.4.2	2762	2549.84	2014.36	19.6346
Y48G1A.4.1	2756	2543.84	8.63568	0.084373
Y48G1A.3.2	1296	1083.84	1439	32.9983
Y48G1A.3.1	1288	1075.84	0	0
Y48G1A.6b.1	2165	1952.84	1323.38	16.8428
Y48G1A.6a.1	2227	2014.84	234.621	2.89416
Y48G1A.2.1	728	516.354	2896	139.396
Y48G1A.1.1	3102	2889.84	768	6.60517
R119.1	2697	2484.84	794	7.9418
R119.7a.2	2060	1847.84	3794.98	51.0436
R119.7a.1	2400	2187.84	2320.14	26.357
R119.7b.1	2068	1855.84	0	0
R119.7b.2	2012	1799.84	58.8798	0.813071
R119.2.1	1860	1647.84	1430	21.5684
R119.3.2	889	676.916	169.882	6.23749
R119.3.1	885	672.916	1947.95	71.9471
R119.6.1	1943	1730.84	8.20662	0.117843
R119.4.1	2315	2102.84	6631.61	78.3807
R119.4.2	2325	2112.84	28643.4	336.941
R119.6.2	1715	1502.84	2554.97	42.2541
R119.5a.1	2129	1916.84	249.974	3.2412
R119.5b.1	2061	1848.84	197.026	2.64863
Y50C1A.1a.1	2398	2185.84	1033.55	11.7519
Y50C1A.1b.1	1901	1688.84	89.4516	1.31642
Y50C1A.2.1	1277	1064.84	21	0.490152
C07F11.2.1	1571	1358.84	30	0.548718
C07F11.1.1	4080	3867.84	46.5719	0.299263
C07F11.1.2	4083	3870.84	1491.43	9.57622
W04C9.4.1	555	346.947	1.31713e-06	9.43543e-08
W04C9.4.2	556	347.911	2815	201.098
W04C9.5.1	1134	921.845	41	1.10541
W04C9.7	21	11.875	0	0
W04C9.8	557	348.875	11	0.783646
W04C9.3.1	1574	1361.84	14	0.255504
W04C9.9.1	631	420.594	1	0.0590928
W04C9.6.1	1467	1254.84	121	2.39659
W04C9.2.2	454	252.407	3936	387.571
W04C9.2.1	452	250.711	0	0
W04C9.1a.1	2537	2324.84	1488.28	15.9107
W04C9.1b.1	2166	1953.84	8.7199	0.110922
Y65B4BL.3a.2	1129	916.845	531.91	14.4192
Y65B4BL.3a.1	998	785.845	162.09	5.12645
Y65B4BL.3b.1	747	535.273	0	0
Y65B4BL.4.1	1184	971.845	1667	42.6321
Y65B4BL.2a.1	2040	1827.84	7378.63	100.331
Y65B4BL.2a.2	2052	1839.84	0.323641	0.004372
Y65B4BL.2b.1	1725	1512.84	0	0
Y65B4BL.7a.1	982	769.845	44.6391	1.44115
Y65B4BL.7b.1	519	312.504	20.8796	1.66059
Y65B4BL.5a.1	2597	2384.84	27448.3	286.057
Y65B4BL.5b.1	2031	1818.84	0	0
Y65B4BL.5c.1	2181	1968.84	1976.21	24.9471
Y65B4BL.10	150	31.5302	0	0
Y65B4BL.9	129	22.9138	5.50683	5.97312
Y65B4BL.6a.1	535	327.464	52	3.94673
Y65B4BL.6b.1	129	22.9138	0	0
Y65B4BL.8	92	18.1514	0	0
Y65B4BL.11	112	18.106	0	0
Y65B4BL.12	289	116.715	0	0
Y65B4BL.1.2	1605	1392.84	291	5.19264
Y65B4BL.1.1	1149	936.845	0	0
Y65B4BM.3.1	1468	1255.84	0	0
Y65B4BM.2	72	24.1221	0	0
Y65B4BR.8.2	740	528.3	1779	83.6937
Y65B4BR.8.1	735	523.327	0	0
Y65B4BR.5.1	699	487.479	24090	1228.23
Y65B4BR.10	128	22.4729	0	0
Y65B4BR.4b.2	2971	2758.84	8149.78	73.4203
Y65B4BR.4b.1	2964	2751.84	0	0
Y65B4BR.4a.1	2974	2761.84	3736.33	33.6235
Y65B4BR.12	157	34.6625	0	0
Y65B4BR.4c.1	1524	1311.84	347.896	6.59119
Y65B4BR.4d.1	1518	1305.84	5.30024e-07	1.00879e-08
Y65B4BR.3.1	3360	3147.84	1829	14.441
Y65B4BR.11	128	22.4729	3	3.31787
Y65B4BR.2d.1	1063	850.845	0	0
Y65B4BR.2a.1	1025	812.845	12.5271	0.383036
Y65B4BR.2f.1	1613	1400.84	0	0
Y65B4BR.2e.1	1558	1345.84	23.283	0.429973
Y65B4BR.2b.1	657	445.999	1.16786	0.0650808
Y65B4BR.2c.1	699	487.479	0	0
Y65B4BR.1.1	1235	1022.84	50	1.21495
Y65B4BR.9.1	621	410.956	8	0.48383
Y65B4BR.6a.1	1505	1292.84	57.8638	1.11239
Y65B4BR.6b.1	1680	1467.84	2166.14	36.6778
F56A6.5.1	723	511.354	2	0.0972089
F56A6.8.1	213	65.9731	0	0
F56A6.2a.1	5696	5483.84	353.118	1.60041
F56A6.2b.1	5635	5422.84	803.882	3.68436
F56A6.3	990	777.845	0	0
F56A6.6	90	18.4928	0	0
F56A6.7	90	18.4928	0	0
F56A6.4a.2	1441	1228.84	2956.86	59.8041
F56A6.4a.1	1437	1224.84	0.143937	0.00292071
F56A6.4b.1	537	329.363	0	0
F56A6.4d.1	957	744.845	0	0
F56A6.4c.1	1182	969.845	0	0
F56A6.1a.1	2890	2677.84	339.374	3.14986
F56A6.1b.1	2845	2632.84	0	0
Y65B4A.4.1	1320	1107.84	0	0
Y65B4A.4.2	1256	1043.84	23.8605	0.568122
Y65B4A.6a.1	1941	1728.84	201.195	2.89241
Y65B4A.6a.2	2727	2514.84	2321.31	22.9413
Y65B4A.10	213	65.9731	0	0
Y65B4A.11	110	17.6426	4.71519	6.64256
Y65B4A.6b.1	840	627.949	566.299	22.414
Y65B4A.3.1	804	592.041	1877	78.7971
Y65B4A.2b.1	1630	1417.84	83.4026	1.462
Y65B4A.2c.1	1408	1195.84	0	0
Y65B4A.2a.1	1511	1298.84	200.597	3.83853
Y65B4A.7a.1	501	295.668	22	1.84934
Y65B4A.7b.1	288	115.978	0	0
Y65B4A.1.1	2309	2096.84	3322	39.3759
Y65B4A.8.2	1974	1761.84	1457.92	20.5666
Y65B4A.8.1	1963	1750.84	1.19705	0.0169928
Y65B4A.9a.1	1322	1109.84	37.1085	0.831015
Y65B4A.9b.1	1456	1243.84	92.2168	1.84264
Y18H1A.14.1	1478	1265.84	12	0.235613
Y18H1A.11b.1	864	651.916	15.5128	0.59142
Y18H1A.11a.1	886	673.916	165.487	6.10318
Y18H1A.11d.1	417	219.723	0	0
Y18H1A.11c.1	651	440.089	0	0
Y18H1A.10.1	1544	1331.84	114	2.1274
Y18H1A.1.1	1556	1343.84	10	0.184947
Y18H1A.4.2	911	698.882	699.673	24.8822
Y18H1A.4.1	957	744.845	543.327	18.1298
Y18H1A.2a.1	958	745.845	0.000114016	3.79941e-06
Y18H1A.2a.2	963	750.845	1811.21	59.9536
Y18H1A.2b.1	907	694.882	51.7925	1.85248
Y18H1A.3a.2	4295	4082.84	0	0
Y18H1A.3a.1	4312	4099.84	3633.28	22.0257
Y18H1A.3b.1	1830	1617.84	47.9713	0.736957
Y18H1A.3c.1	2247	2034.84	465.75	5.68878
Y18H1A.3d.1	2904	2691.84	0	0
Y18H1A.3e.1	3921	3708.84	0	0
Y18H1A.7a.1	1605	1392.84	1112	19.8426
Y18H1A.7b.1	144	29.0725	0	0
Y18H1A.6a.1	2324	2111.84	1230.68	14.4838
Y18H1A.6c.1	1716	1503.84	0.699116	0.0115543
Y18H1A.6b.1	1185	972.845	120.357	3.07486
Y18H1A.6d.1	243	84.5065	30.2594	8.89956
Y18H1A.15.1	2037	1824.84	47	0.640132
Y18H1A.18.1	367	177.661	4	0.559583
Y18H1A.13.1	1148	935.845	14	0.371811
Y18H1A.17	167	39.8235	0	0
Y18H1A.12a.1	724	512.354	0	0
Y18H1A.12b.1	519	312.504	2	0.159064
Y18H1A.9.1	1826	1613.84	79	1.21664
Y18H1A.t1	84	19.3675	0	0
Y18H1A.8a.1	756	544.246	6	0.274002
Y18H1A.16	83	19.8807	0	0
Y18H1A.8b.1	195	55.3486	0	0
T06A4.2.2	616	406.018	20.1408	1.2329
T06A4.2.1	618	407.998	36.8592	2.24536
T06A4.3a.2	1769	1556.84	0	0
T06A4.3a.1	1810	1597.84	244.655	3.80555
T06A4.3b.1	1523	1310.84	0	0
T06A4.1a.1	3164	2951.84	18.582	0.156458
T06A4.1b.1	1896	1683.84	28.2975	0.41768
T06A4.1a.2	1937	1724.84	23.4655	0.338125
T06A4.5	221	70.6385	0	0
T06A4.4	146	29.8618	0	0
T06A4.6	85	18.6954	0	0
T06A4.7	123	20.9489	0	0
Y73A3A.1	299	123.955	0	0
Y73A3A.2	144	29.0725	0	0
ZC123.3a.1	5453	5240.84	1.21625e-06	5.76791e-09
ZC123.3a.2	5458	5245.84	358.798	1.69994
ZC123.t1	73	23.5489	0	0
ZC123.8	241	83.1851	0	0
ZC123.10	150	31.5302	1	0.788261
ZC123.11	183	48.4007	0	0
ZC123.7	148	30.6793	0	0
ZC123.3b.1	3762	3549.84	151.434	1.06026
ZC123.5	51	19.6709	0	0
ZC123.9	271	103.977	0	0
ZC123.3c.1	3708	3495.84	123.093	0.875141
ZC123.3d.1	3414	3201.84	84.0442	0.652387
ZC123.3e.1	3072	2859.84	333.647	2.89963
ZC123.3f.1	2187	1974.84	3.98344	0.050133
ZC123.6	50	19.6667	0	0
ZC123.1.2	2395	2182.84	122.979	1.40025
ZC123.1.1	2389	2176.84	0.020799	0.000237472
ZC123.4a.1	1717	1504.84	421	6.95325
ZC123.4c.1	1185	972.845	0	0
ZC123.4b.1	1611	1398.84	0	0
Y95B8A.17	321	140.428	0	0
Y95B8A.8.2	3056	2843.84	0	0
Y95B8A.8.1	3311	3098.84	7425	59.5517
Y95B8A.10a.1	2978	2765.84	0	0
Y95B8A.10a.2	3007	2794.84	1398.35	12.4353
Y95B8A.10c.1	1461	1248.84	182.161	3.6253
Y95B8A.10b.1	2094	1881.84	0	0
Y95B8A.6c.1	1078	865.845	97.8603	2.80908
Y95B8A.6a.1	1444	1231.84	779.594	15.7293
Y95B8A.6a.2	1427	1214.84	23.1955	0.474548
Y95B8A.6d.1	594	384.621	27.7987	1.79634
Y95B8A.11b.1	1398	1185.84	331.951	6.95735
Y95B8A.11a.1	1404	1191.84	172.237	3.59175
Y95B8A.11c.1	324	142.863	5.36288	0.932986
Y95B8A.5a.1	2595	2382.84	2936.98	30.634
Y95B8A.5b.1	381	189.115	0	0
Y95B8A.5c.1	348	161.984	31.3455	4.80949
Y95B8A.18	143	28.6911	0	0
Y95B8A.4.1	944	731.845	67	2.27538
Y95B8A.12f.1	2011	1798.84	10.8695	0.150181
Y95B8A.12a.1	1974	1761.84	0	0
Y95B8A.12b.1	1977	1764.84	40.2643	0.567037
Y95B8A.12c.1	2017	1804.84	0	0
Y95B8A.12d.1	1869	1656.84	20.7024	0.310553
Y95B8A.12e.1	1845	1632.84	11.1638	0.169928
Y95B8A.16	150	31.5302	0	0
Y95B8A.3	1020	807.845	0	0
Y95B8A.1b.1	913	700.882	310.946	11.0265
Y95B8A.1a.1	2535	2322.84	91.83	0.982566
Y95B8A.1a.2	2542	2329.84	1.22385	0.0130557
Y95B8A.14	106	17.1571	0	0
Y95B8A.15	106	17.1571	0	0
Y95B8A.13	91	18.3682	0	0
Y95B8A.t1	72	24.1221	0	0
Y34D9B.1a.2	1855	1642.84	333.102	5.03939
Y34D9B.1b.2	1867	1654.84	332.203	4.98935
Y34D9B.1a.1	1853	1640.84	11.223	0.169996
Y34D9B.1b.1	1865	1652.84	11.4718	0.172503
F54A5.2b.1	1173	960.845	5.27597e-05	1.36473e-06
F54A5.2b.2	910	697.882	0	0
F54A5.2a.1	2480	2267.84	171.655	1.88123
F54A5.3b.2	1619	1406.84	0	0
F54A5.3a.2	1624	1411.84	333.453	5.87009
F54A5.3b.1	5250	5037.84	53.8244	0.265541
F54A5.3a.1	1623	1410.84	7.51137	0.132324
F54A5.3c	1097	884.845	5.86194	0.164654
F54A5.3d	1087	874.845	17.4502	0.495756
F54A5.3e	811	598.98	0	0
F54A5.3f	947	734.845	25.5795	0.865155
F54A5.3g	4585	4372.84	44.3725	0.252202
F54A5.4	150	31.5302	0.5	0.394131
F54A5.5	150	31.5302	0.5	0.394131
F54A5.1.1	1786	1573.84	57.229	0.903758
F54A5.1.2	1685	1472.84	490.771	8.2817
C54G6.3.1	1710	1497.84	60	0.995593
C54G6.6	449	247.999	0	0
C54G6.7	300	124.742	0	0
C54G6.2a.1	2077	1864.84	51.139	0.681565
C54G6.2b.1	537	329.363	0	0
C54G6.2c.1	237	80.7802	0	0
C54G6.1a.1	1118	905.845	928.696	25.4811
C54G6.1b.1	808	596.041	27.3036	1.13852
C54G6.8.1	189	51.8565	2	0.958572
C54G6.5.1	367	177.661	4842	677.375
C54G6.5.2	355	167.775	1.07884e-06	1.59819e-07
Y34D9A.11.1	315	135.81	2896	529.987
Y34D9A.1.2	1334	1121.84	2713	60.1055
Y34D9A.1.1	1332	1119.84	3.11642e-06	6.91666e-08
Y34D9A.4.2	1794	1581.84	3420.87	53.749
Y34D9A.4.1	1857	1644.84	0	0
Y34D9A.3f.1	2997	2784.84	12.9764	0.115811
Y34D9A.3a.1	2554	2341.84	37.1721	0.394509
Y34D9A.3a.2	2491	2278.84	1314.82	14.3399
Y34D9A.3e.1	2456	2243.84	451.517	5.00125
Y34D9A.3f.2	2418	2205.84	0	0
Y34D9A.3b.1	2133	1920.84	0	0
Y34D9A.3c.1	1116	903.845	0	0
Y34D9A.3d.1	528	320.949	28.6508	2.2187
Y34D9A.7a.1	1502	1289.84	1283.5	24.7317
Y34D9A.7b.1	900	687.882	435.505	15.7354
Y34D9A.7c.1	234	78.8804	0	0
Y34D9A.6.1	414	217.261	1437	164.389
Y34D9A.8a.1	702	490.405	145.891	7.39386
Y34D9A.8a.2	617	406.998	0	0
Y34D9A.8b.1	975	762.845	59.0946	1.92535
Y34D9A.8c.1	303	126.866	23.4305	4.59022
Y34D9A.10.1	1797	1584.84	27.8008	0.435982
Y34D9A.10.2	1803	1590.84	5696.63	88.9996
Y34D9A.2.1	1514	1301.84	130.875	2.49859
R06A10.2a.1	2333	2120.84	430.035	5.03956
R06A10.2a.2	3436	3223.84	397.965	3.06809
R06A10.2b.1	858	645.949	0	0
R06A10.1b.1	649	438.089	22.1746	1.25803
R06A10.1a.1	753	541.246	17.8254	0.818547
R06A10.5b.1	477	273.292	9	0.818489
R06A10.5a.1	183	48.4007	0	0
R06A10.4.1	1605	1392.84	226.149	4.03543
R06A10.4.2	1607	1394.84	28.8509	0.514081
R06A10.6	21	11.875	0	0
ZK993.2a.1	1523	1310.84	21	0.398167
ZK993.2b.1	1278	1065.84	0	0
ZK993.5.1	1380	1167.84	2	0.042564
ZK993.4	83	19.8807	0	0
ZK993.1a.1	796	584.101	44	1.87224
ZK993.1b.1	435	235.452	0	0
Y48G8AL.10a.1	3892	3679.84	1945.2	13.1381
Y48G8AL.10e.1	483	278.934	43.041	3.83512
Y48G8AL.10d.1	1713	1500.84	62.7078	1.03844
Y48G8AL.10c.1	2613	2400.84	57.2899	0.593078
Y48G8AL.10b.1	2649	2436.84	1.75809	0.0179312
Y48G8AL.14.2	1172	959.845	1551.17	40.1658
Y48G8AL.14.1	1016	803.845	0	0
Y48G8AL.18	177	45.1273	0	0
Y48G8AL.17	292	118.87	0	0
Y48G8AL.8.1	637	426.421	37088.6	2161.72
Y48G8AL.7.1	1401	1188.84	987.426	20.6432
Y48G8AL.11a.2	2199	1986.84	70.3768	0.880365
Y48G8AL.11a.1	2195	1982.84	1268.74	15.9031
Y48G8AL.11c.1	204	60.638	0	0
Y48G8AL.11b.1	1554	1341.84	131.885	2.44282
Y48G8AL.6.2	4677	4464.84	1310.04	7.29246
Y48G8AL.6.1	3497	3284.84	2057.19	15.5653
Y48G8AL.20	861	648.949	56.7749	2.17442
Y48G8AL.5a.2	2522	2309.84	1181.77	12.7159
Y48G8AL.5a.1	2524	2311.84	3040.27	32.6852
Y48G8AL.5b.1	1455	1242.84	0	0
Y48G8AL.5c.1	861	648.949	0	0
Y48G8AL.5d.1	549	341.07	111.965	8.159
Y48G8AL.1a.1	3282	3069.84	2807.4	22.7292
Y48G8AL.1a.2	3275	3062.84	0	0
Y48G8AL.16.1	269	102.501	25.0576	6.07587
Y48G8AL.12.1	348	161.984	647.942	99.417
Y48G8AL.13a.2	1201	988.845	372.579	9.36457
Y48G8AL.13a.1	1141	928.845	2577.42	68.9667
Y48G8AL.13b.1	579	370.083	0	0
Y48G8AL.1b.1	2067	1854.84	0	0
Y48G8AL.1c.1	1932	1719.84	0	0
Y48G8AL.1d.1	1515	1302.84	2.80664e-06	5.35416e-08
Y48G8AL.1e.1	642	431.267	246.603	14.2118
Y48G8AL.19	71	23.5325	0	0
Y48G8AL.15.2	584	374.893	273	18.099
Y48G8AL.15.1	572	363.291	0	0
Y48G8AR.1a.1	2983	2770.84	106.732	0.957368
Y48G8AR.1a.2	2985	2772.84	37.8983	0.339697
Y48G8AR.1c.1	573	364.253	4.65781	0.317816
Y48G8AR.1b.1	1692	1479.84	39.2473	0.659161
Y48G8AR.8.1	207	62.4137	1	0.398215
Y48G8AR.7	235	79.5011	0	0
Y48G8AR.6	131	23.775	0	0
Y48G8AR.4	49	19.1781	0	0
Y48G8AR.5	49	19.1781	0	0
Y48G8AR.2.1	1175	962.845	30.5991	0.78986
Y48G8AR.3.1	1353	1140.84	6.40089	0.139448
K12C11.4a.2	4794	4581.84	728.182	3.95
K12C11.4a.1	4788	4575.84	623.17	3.3848
K12C11.8	145	29.55	0	0
K12C11.4b.1	3795	3582.84	360.355	2.49977
K12C11.4c.1	3090	2877.84	20.8074	0.1797
K12C11.4d.1	2784	2571.84	79.4855	0.768141
K12C11.5.1	553	344.982	27	1.9452
K12C11.3b.1	375	184.294	7.23015	0.975066
K12C11.3c.1	629	418.68	20.9921	1.24615
K12C11.3a.1	576	367.216	24.7522	1.67529
K12C11.3a.2	725	513.354	7.0256	0.340145
K12C11.6.1	503	297.545	170.393	14.233
K12C11.6.2	505	299.375	5.3495	0.444114
K12C11.7a.1	755	543.246	14.4001	0.658821
K12C11.7a.2	592	382.621	109.858	7.13606
K12C11.7b.1	210	64.1696	0	0
K12C11.2.1	482	277.949	10575	945.613
K12C11.1a.1	1634	1421.84	0	0
K12C11.1a.2	1637	1424.84	3437.73	59.9655
K12C11.1b.1	693	481.504	214.274	11.0603
Y92H12BL.1a.2	2320	2107.84	782.78	9.22994
Y92H12BL.1a.1	2620	2407.84	546.377	5.63977
Y92H12BL.1b.1	612	402.08	99.4431	6.14695
Y92H12BL.5.2	1390	1177.84	1047.43	22.102
Y92H12BL.5.1	1384	1171.84	0	0
Y92H12BL.6.1	63	21.937	0	0
Y92H12BL.7.1	528	320.949	313.975	24.314
Y92H12BL.4.1	324	142.863	99	17.2231
Y92H12BM.1.1	561	352.803	303	21.3456
Y92H12BR.7.1	1758	1545.84	1275	20.4994
Y92H12BR.6.1	1283	1070.84	859	19.9372
Y92H12BR.2.1	701	489.43	0	0
Y92H12BR.2.2	703	491.405	1436	72.6294
Y92H12BR.3a.1	2516	2303.84	5696.96	61.4593
Y92H12BR.3b.1	1353	1140.84	0	0
Y92H12BR.3a.2	2478	2265.84	1964.04	21.5436
Y92H12BR.4	1205	992.845	60	1.50199
Y92H12BR.8.1	1030	817.845	1795	54.5495
F37F2.2.1	523	316.277	0	0
F37F2.2.2	529	321.932	1465	113.102
F37F2.4	135	25.4173	0	0
F47G6.4a.1	3889	3676.84	1031.47	6.97234
F47G6.6	100	17.2078	0	0
F47G6.t1	73	23.5489	0	0
F37F2.3.1	649	438.089	5	0.283664
F47G6.4b.1	1629	1416.84	82.7726	1.45198
F47G6.4c.1	1095	882.845	99.7586	2.80843
F47G6.3.1	1133	920.845	28	0.755734
F47G6.2.1	1867	1654.84	150	2.25285
F47G6.1c.1	1974	1761.84	0	0
F47G6.1a.2	1987	1774.84	186.198	2.60743
F47G6.1a.1	1981	1768.84	0.00177251	2.49056e-05
F47G6.1b.1	1539	1326.84	52.7997	0.989029
F47G6.5	21	11.875	0	0
Y92H12A.5b.1	5046	4833.84	1336.14	6.86999
Y92H12A.5b.2	5047	4834.84	992.973	5.10449
Y92H12A.5a.1	5030	4817.84	724.889	3.73953
Y92H12A.4a.2	4838	4625.84	219.915	1.18158
Y92H12A.4a.1	3649	3436.84	612.085	4.42639
Y92H12A.4b	3627	3414.84	0	0
Y92H12A.4c.1	2667	2454.84	0	0
Y92H12A.4d.1	2007	1794.84	0	0
Y92H12A.2a.1	2589	2376.84	812.342	8.49445
Y92H12A.2b.1	1798	1585.84	683.658	10.7146
Y92H12A.7	21	11.875	0	0
Y92H12A.1b.1	1614	1401.84	1815.59	32.1895
Y92H12A.1a.1	2529	2316.84	2906.41	31.1787
Y92H12A.1c.1	1434	1221.84	0	0
Y92H12A.8	90	18.4928	5	6.71993
Y92H12A.t1	73	23.5489	0	0
Y92H12A.1d.1	678	466.696	0	0
Y73E7A.3a.1	1763	1550.84	118.809	1.90405
Y73E7A.3b.1	1630	1417.84	0	0
Y73E7A.3c.1	1430	1217.84	116.656	2.38074
Y73E7A.3d.1	717	505.379	14.5351	0.714823
Y73E7A.4.1	803	591.041	512	21.5303
Y73E7A.5	648	437.134	8	0.454855
Y73E7A.2.1	1841	1628.84	789	12.0391
Y73E7A.6.2	496	291.017	475.742	40.6303
Y73E7A.6.1	492	287.347	437.258	37.8206
Y73E7A.9a.1	3069	2856.84	226.734	1.97255
Y73E7A.9b.1	1053	840.845	39.8817	1.17884
Y73E7A.9c.1	900	687.882	0	0
Y73E7A.9d.1	552	343.982	17.3846	1.2561
Y73E7A.7a.1	1462	1249.84	757.425	15.0619
Y73E7A.7a.2	1436	1223.84	0	0
Y73E7A.7b.2	853	640.949	108.575	4.21021
Y73E7A.7b.1	1011	798.845	0	0
