target_id	length	eff_length	est_counts	tpm
F56A6.2b.1	5635	5435.73	1050.82	5.71286
F56A6.3	990	790.726	3.55558	0.132882
F56A6.6	90	16.443	0	0
F56A6.7	90	16.443	0	0
F56A6.4a.2	1441	1241.73	2039.91	48.5476
F56A6.4a.1	1437	1237.73	0.0859556	0.00205226
F56A6.4b.1	537	340.321	0	0
F56A6.4d.1	957	757.726	0	0
F56A6.4c.1	1182	982.726	0	0
F56A6.1a.1	2890	2690.73	990.665	10.8803
F56A6.1b.1	2845	2645.73	0	0
Y65B4A.4.1	1320	1120.73	0	0
Y65B4A.4.2	1256	1056.73	68.2606	1.90893
Y65B4A.6a.1	1941	1741.73	235.158	3.98989
Y65B4A.6a.2	2727	2527.73	2379.79	27.8222
Y65B4A.10	213	66.9167	0	0
Y65B4A.11	110	16.7129	0	0
Y65B4A.6b.1	840	640.815	488.169	22.5122
Y65B4A.3.1	804	604.815	1718	83.9425
Y65B4A.2b.1	1630	1430.73	108.206	2.235
Y65B4A.2c.1	1408	1208.73	0	0
Y65B4A.2a.1	1511	1311.73	222.794	5.01928
Y65B4A.7a.1	501	305.592	22	2.12746
Y65B4A.7b.1	288	119.367	0	0
Y65B4A.1.1	2309	2109.73	2080	29.1353
Y65B4A.8.2	1974	1774.73	1053.44	17.5412
Y65B4A.8.1	1963	1763.73	35.1208	0.588457
Y65B4A.9a.1	1322	1122.73	8.74976	0.230305
Y65B4A.9b.1	1456	1256.73	3.26516	0.0767795
Y18H1A.14.1	1478	1278.73	14	0.323543
Y18H1A.11b.1	864	664.815	10.1037	0.449119
Y18H1A.11a.1	886	686.815	94.4189	4.06257
Y18H1A.11d.1	417	227.164	13.0529	1.69804
Y18H1A.11c.1	651	452.496	26.4246	1.72574
Y18H1A.10.1	1544	1344.73	52	1.14275
Y18H1A.1.1	1556	1356.73	7	0.152471
Y18H1A.4.2	911	711.726	637.494	26.4694
Y18H1A.4.1	957	757.726	398.506	15.5419
Y18H1A.2a.1	958	758.726	0	0
Y18H1A.2a.2	963	763.726	1459.75	56.4836
Y18H1A.2b.1	907	707.726	34.2511	1.43018
Y18H1A.3a.2	4295	4095.73	0	0
Y18H1A.3a.1	4312	4112.73	2947.62	21.1799
Y18H1A.3b.1	1830	1630.73	2.84173e-05	5.14972e-07
Y18H1A.3c.1	2247	2047.73	483.381	6.97588
Y18H1A.3d.1	2904	2704.73	0	0
Y18H1A.3e.1	3921	3721.73	0	0
Y18H1A.7a.1	1605	1405.73	874	18.3735
Y18H1A.7b.1	144	28.9785	0	0
Y18H1A.6a.1	2324	2124.73	1063.3	14.7888
Y18H1A.6c.1	1716	1516.73	0	0
Y18H1A.6b.1	1185	985.726	227.072	6.80751
Y18H1A.6d.1	243	86.7095	14.6328	4.98702
Y18H1A.15.1	2037	1837.73	21	0.337691
Y18H1A.18.1	367	183.296	3	0.48367
Y18H1A.13.1	1148	948.726	8	0.24919
Y18H1A.17	167	40.1209	1	0.736565
Y18H1A.12a.1	724	525.213	5	0.28133
Y18H1A.12b.1	519	322.838	0	0
Y18H1A.9.1	1826	1626.73	113	2.05279
Y18H1A.t1	84	18.4746	0	0
Y18H1A.8a.1	756	556.966	15	0.795873
Y18H1A.16	83	19.0221	2	3.10708
Y18H1A.8b.1	195	55.6656	0	0
T06A4.2.2	616	417.693	0	0
T06A4.2.1	618	419.666	26	1.83084
T06A4.3a.2	1769	1569.73	0	0
T06A4.3a.1	1810	1610.73	115.603	2.12094
T06A4.3b.1	1523	1323.73	24.6736	0.550829
T06A4.1a.1	3164	2964.73	7.50435	0.0748014
T06A4.1b.1	1896	1696.73	75.2191	1.31008
T06A4.1a.2	1937	1737.73	0	0
T06A4.5	221	72.0195	1	0.410328
T06A4.4	146	29.8959	0	0
T06A4.6	85	18.2468	2	3.2391
T06A4.7	123	20.4207	0	0
Y73A3A.1	299	127.54	0	0
Y73A3A.2	144	28.9785	0	0
ZC123.3a.1	5453	5253.73	1.44074e-08	8.10403e-11
ZC123.3a.2	5458	5258.73	874.402	4.91374
ZC123.t1	73	24.1756	0	0
ZC123.8	241	85.2401	0	0
ZC123.10	150	31.7077	3	2.79601
ZC123.11	183	48.7241	2	1.21302
ZC123.7	148	30.7933	2	1.91935
ZC123.3b.1	3762	3562.73	348.721	2.89252
ZC123.5	51	20.7458	0	0
ZC123.9	271	106.644	1	0.277105
ZC123.3c.1	3708	3508.73	0.482282	0.00406194
ZC123.3d.1	3414	3214.73	53.0302	0.487484
ZC123.3e.1	3072	2872.73	550.194	5.65983
ZC123.3f.1	2187	1987.73	78.1702	1.16216
ZC123.6	50	19.7458	0	0
ZC123.1.2	2395	2195.73	7.1313	0.0959781
ZC123.1.1	2389	2189.73	307.869	4.15487
ZC123.4a.1	1717	1517.73	446	8.68406
ZC123.4c.1	1185	985.726	0	0
ZC123.4b.1	1611	1411.73	0	0
Y95B8A.17	321	145.172	2.5571	0.520531
Y95B8A.8.2	3056	2856.73	2002.49	20.715
Y95B8A.8.1	3311	3111.73	3880.51	36.8526
Y95B8A.10a.1	2978	2778.73	0	0
Y95B8A.10a.2	3007	2807.73	1609.07	16.9357
Y95B8A.10c.1	1461	1261.73	294.044	6.88697
Y95B8A.10b.1	2094	1894.73	64.1735	1.0009
Y95B8A.6c.1	1078	878.726	231.062	7.77065
Y95B8A.6a.1	1444	1244.73	1121.98	26.6374
Y95B8A.6a.2	1427	1227.73	25.6179	0.616627
Y95B8A.6d.1	594	396.087	21.6131	1.61253
Y95B8A.11b.1	1398	1198.73	279.604	6.89294
Y95B8A.11a.1	1404	1204.73	141.898	3.48071
Y95B8A.11c.1	324	147.482	3.22863	0.646936
Y95B8A.5a.1	2595	2395.73	2196.09	27.0891
Y95B8A.5b.1	381	195.367	17.0066	2.57245
Y95B8A.5c.1	348	167.471	27.9062	4.92428
Y95B8A.18	143	28.6108	0	0
Y95B8A.4.1	944	744.726	39	1.54757
Y95B8A.12f.1	2011	1811.73	41.8199	0.682138
Y95B8A.12a.1	1974	1774.73	0	0
Y95B8A.12b.1	1977	1777.73	25.0134	0.415805
Y95B8A.12c.1	2017	1817.73	9.94162	0.161626
Y95B8A.12d.1	1869	1669.73	2.76747e-06	4.898e-08
Y95B8A.12e.1	1845	1645.73	41.225	0.740261
Y95B8A.16	150	31.7077	0	0
Y95B8A.3	1020	820.726	0	0
Y95B8A.1b.1	913	713.726	135.243	5.5997
Y95B8A.1a.1	2535	2335.73	104.063	1.3166
Y95B8A.1a.2	2542	2342.73	1.6945	0.0213748
Y95B8A.14	106	15.9102	0.5	0.928701
Y95B8A.15	106	15.9102	0.5	0.928701
Y95B8A.13	91	16.193	0	0
Y95B8A.t1	72	23.7188	0	0
Y34D9B.1a.2	1855	1655.73	482.548	8.61259
Y34D9B.1b.2	1867	1667.73	434.302	7.69571
Y34D9B.1a.1	1853	1653.73	0.591485	0.0105697
Y34D9B.1b.1	1865	1665.73	0.55813	0.00990178
F54A5.2b.1	1173	973.726	0	0
F54A5.2b.2	910	710.726	63.8865	2.65637
F54A5.2a.1	2480	2280.73	228.204	2.95686
F54A5.3b.2	1619	1419.73	0	0
F54A5.3a.2	1624	1424.73	139.082	2.88484
F54A5.3b.1	5250	5050.73	0	0
F54A5.3a.1	1623	1423.73	365.477	7.58603
F54A5.3c	1097	897.726	5.46033	0.179745
F54A5.3d	1087	887.726	32.4452	1.08007
F54A5.3e	811	611.815	0	0
F54A5.3f	947	747.726	4.9984	0.197547
F54A5.3g	4585	4385.73	62.2439	0.419408
F54A5.4	150	31.7077	1	0.932002
F54A5.5	150	31.7077	1	0.932002
F54A5.1.1	1786	1586.73	132.437	2.46654
F54A5.1.2	1685	1485.73	217.563	4.32741
C54G6.3.1	1710	1510.73	76	1.48665
C54G6.6	449	256.57	1	0.11518
C54G6.7	300	128.342	0	0
C54G6.2a.1	2077	1877.73	83.2268	1.30982
C54G6.2b.1	537	340.321	0	0
C54G6.2c.1	237	82.7168	0	0
C54G6.1a.1	1118	918.726	584.004	18.785
C54G6.1b.1	808	608.815	81.9964	3.98007
C54G6.8.1	189	52.0571	2	1.13535
C54G6.5.1	367	183.296	1436.19	231.547
C54G6.5.2	355	173.283	0.133929	0.0228401
Y34D9A.11.1	315	140.127	565.68	119.297
Y34D9A.1.2	1334	1134.73	1919	49.9765
Y34D9A.1.1	1332	1132.73	4.97934e-08	1.29906e-09
Y34D9A.4.2	1794	1594.73	3034.97	56.2405
Y34D9A.4.1	1857	1657.73	0	0
Y34D9A.3f.1	2997	2797.73	4.45688	0.0470768
Y34D9A.3a.1	2554	2354.73	0	0
Y34D9A.3a.2	2491	2291.73	637.279	8.21767
Y34D9A.3e.1	2456	2256.73	964.463	12.6296
Y34D9A.3f.2	2418	2218.73	0	0
Y34D9A.3b.1	2133	1933.73	0	0
Y34D9A.3c.1	1116	916.726	82.8346	2.67026
Y34D9A.3d.1	528	331.648	9.31732e-06	8.30225e-07
Y34D9A.7a.1	1502	1302.73	1387.12	31.4661
Y34D9A.7b.1	900	700.726	381.878	16.1049
Y34D9A.7c.1	234	80.6657	0	0
Y34D9A.6.1	414	224.418	1321	173.951
Y34D9A.8a.1	702	503.278	318.828	18.7211
Y34D9A.8a.2	617	418.666	27.1061	1.91329
Y34D9A.8b.1	975	775.726	86.6387	3.30054
Y34D9A.8c.1	303	130.635	0	0
Y34D9A.10.1	1797	1597.73	560.299	10.3633
Y34D9A.10.2	1803	1603.73	4457.02	82.129
Y34D9A.2.1	1514	1314.73	131.038	2.94541
R06A10.2a.1	2333	2133.73	534.085	7.39695
R06A10.2a.2	3436	3236.73	291.065	2.65746
R06A10.2b.1	858	658.815	14.8501	0.666111
R06A10.1b.1	649	450.496	29.1763	1.91391
R06A10.1a.1	753	554.073	2.82373	0.150604
R06A10.5b.1	477	282.701	2	0.209066
R06A10.5a.1	183	48.7241	0	0
R06A10.4.1	1605	1405.73	0.107392	0.00225763
R06A10.4.2	1607	1407.73	303.893	6.37945
R06A10.6	21	12	0	0
ZK993.2a.1	1523	1323.73	94	2.09851
ZK993.2b.1	1278	1078.73	0	0
ZK993.5.1	1380	1180.73	96	2.40272
ZK993.4	83	19.0221	0	0
ZK993.1a.1	796	596.854	92	4.55514
ZK993.1b.1	435	243.67	0	0
Y48G8AL.10a.1	3892	3692.73	1792.97	14.3486
Y48G8AL.10e.1	483	288.404	0	0
Y48G8AL.10d.1	1713	1513.73	132.153	2.57995
Y48G8AL.10c.1	2613	2413.73	34.8675	0.426889
Y48G8AL.10b.1	2649	2449.73	0.0059745	7.20718e-05
Y48G8AL.14.2	1172	972.726	1823.98	55.413
Y48G8AL.14.1	1016	816.726	5.13087	0.185651
Y48G8AL.18	177	45.35	0	0
Y48G8AL.17	292	122.366	3	0.724506
Y48G8AL.8.1	637	438.61	34499.6	2324.43
Y48G8AL.7.1	1401	1201.73	810.433	19.9294
Y48G8AL.11a.2	2199	1999.73	1030.76	15.2324
Y48G8AL.11a.1	2195	1995.73	7.89151	0.116853
Y48G8AL.11c.1	204	61.2314	0	0
Y48G8AL.11b.1	1554	1354.73	245.348	5.35196
Y48G8AL.6.2	4677	4477.73	1103	7.27948
Y48G8AL.6.1	3497	3297.73	1675.67	15.016
Y48G8AL.20	861	661.815	91.3296	4.07809
Y48G8AL.5a.2	2522	2322.73	2632.15	33.4883
Y48G8AL.5a.1	2524	2324.73	805.328	10.2372
Y48G8AL.5b.1	1455	1255.73	0	0
Y48G8AL.5c.1	861	661.815	0	0
Y48G8AL.5d.1	549	352.007	353.159	29.6483
Y48G8AL.1a.1	3282	3082.73	2370.92	22.7282
Y48G8AL.1a.2	3275	3075.73	5.23498e-06	5.02978e-08
Y48G8AL.16.1	269	105.17	4	1.12396
Y48G8AL.12.1	348	167.471	133	23.4689
Y48G8AL.13a.2	1201	1001.73	439.166	12.9557
Y48G8AL.13a.1	1141	941.726	2652.83	83.2467
Y48G8AL.13b.1	579	381.462	0	0
Y48G8AL.1b.1	2067	1867.73	0	0
Y48G8AL.1c.1	1932	1732.73	0	0
Y48G8AL.1d.1	1515	1315.73	29.0163	0.651715
Y48G8AL.1e.1	642	443.582	231.059	15.3933
Y48G8AL.19	71	23.8361	0	0
Y48G8AL.15.2	584	386.313	299	22.8725
Y48G8AL.15.1	572	374.705	0	0
Y48G8AR.1a.1	2983	2783.73	0.724859	0.007695
Y48G8AR.1a.2	2985	2785.73	419.105	4.44596
Y48G8AR.1c.1	573	375.633	40.8949	3.21727
Y48G8AR.1b.1	1692	1492.73	71.6266	1.418
Y48G8AR.8.1	207	63.1859	1	0.467693
Y48G8AR.7	235	81.3653	0	0
Y48G8AR.6	131	23.4521	1	1.26009
Y48G8AR.4	49	20.1091	0	0
Y48G8AR.5	49	20.1091	0	0
Y48G8AR.2.1	1175	975.726	39.307	1.19048
Y48G8AR.3.1	1353	1153.73	3.693	0.0945928
K12C11.4a.2	4794	4594.73	1378.54	8.8663
K12C11.4a.1	4788	4588.73	24.4022	0.157152
K12C11.8	145	29.4888	0	0
K12C11.4b.1	3795	3595.73	548.134	4.50486
K12C11.4c.1	3090	2890.73	3.8086	0.038935
K12C11.4d.1	2784	2584.73	75.1118	0.858766
K12C11.5.1	553	355.938	8	0.664196
K12C11.3b.1	375	190.087	2.37065	0.368549
K12C11.3c.1	629	430.638	45.0304	3.09012
K12C11.3a.1	576	378.584	52.4701	4.09573
K12C11.3a.2	725	526.213	7.12886	0.400351
K12C11.6.1	503	307.493	205.119	19.713
K12C11.6.2	505	309.473	21.8128	2.08291
K12C11.7a.1	755	555.966	7.10281	0.37754
K12C11.7a.2	592	394.087	157.965	11.8454
K12C11.7b.1	210	65.0284	0	0
K12C11.2.1	482	287.442	7972	819.595
K12C11.1a.1	1634	1434.73	0.000103876	2.13957e-06
K12C11.1a.2	1637	1437.73	3360.67	69.0766
K12C11.1b.1	693	494.406	321.33	19.2065
Y92H12BL.1a.2	2320	2120.73	354.159	4.93509
Y92H12BL.1a.1	2620	2420.73	1145.81	13.9878
Y92H12BL.1b.1	612	413.799	118.031	8.42922
Y92H12BL.5.2	1390	1190.73	1092.73	27.1194
Y92H12BL.5.1	1384	1184.73	0.101024	0.00251992
Y92H12BL.6.1	63	24.1977	0	0
Y92H12BL.7.1	528	331.648	334.084	29.7687
Y92H12BL.4.1	324	147.482	79	15.8296
Y92H12BM.1.1	561	363.776	200	16.2471
Y92H12BR.7.1	1758	1558.73	735	13.9347
Y92H12BR.6.1	1283	1083.73	530	14.4523
Y92H12BR.2.1	701	502.278	0	0
Y92H12BR.2.2	703	504.213	1049	61.4813
Y92H12BR.3a.1	2516	2316.73	4909.98	62.6306
Y92H12BR.3b.1	1353	1153.73	0	0
Y92H12BR.3a.2	2478	2278.73	50.0217	0.648706
Y92H12BR.4	1205	1005.73	56	1.64547
Y92H12BR.8.1	1030	830.726	1401	49.8381
F37F2.2.1	523	326.732	0	0
F37F2.2.2	529	332.648	914	81.1976
F37F2.4	135	25.0555	0	0
F47G6.4a.1	3889	3689.73	558.357	4.47197
F47G6.6	100	15.3493	0	0
F47G6.t1	73	24.1756	0	0
F37F2.3.1	649	450.496	1	0.065598
F47G6.4b.1	1629	1429.73	86.1882	1.78146
F47G6.4c.1	1095	895.726	112.455	3.7101
F47G6.3.1	1133	933.726	11	0.348141
F47G6.2.1	1867	1667.73	202	3.57938
F47G6.1c.1	1974	1774.73	0	0
F47G6.1a.2	1987	1787.73	266.774	4.40985
F47G6.1a.1	1981	1781.73	72.2262	1.19794
F47G6.1b.1	1539	1339.73	0	0
F47G6.5	21	12	0	0
Y92H12A.5b.1	5046	4846.73	674.824	4.11456
Y92H12A.5b.2	5047	4847.73	508.049	3.09705
Y92H12A.5a.1	5030	4830.73	416.128	2.54563
Y92H12A.4a.2	4838	4638.73	171.599	1.0932
Y92H12A.4a.1	3649	3449.73	572.036	4.90028
Y92H12A.4b	3627	3427.73	0	0
Y92H12A.4c.1	2667	2467.73	0.00373447	4.47212e-05
Y92H12A.4d.1	2007	1807.73	4.36064	0.0712852
Y92H12A.2a.1	2589	2389.73	863.437	10.6774
Y92H12A.2b.1	1798	1598.73	637.563	11.785
Y92H12A.7	21	12	0	0
Y92H12A.1b.1	1614	1414.73	1751.56	36.5876
Y92H12A.1a.1	2529	2329.73	2849.31	36.1424
Y92H12A.1c.1	1434	1234.73	0	0
Y92H12A.8	90	16.443	0	0
Y92H12A.t1	73	24.1756	0	0
Y92H12A.1d.1	678	479.406	81.1248	5.00071
Y73E7A.3a.1	1763	1563.73	133.474	2.52242
Y73E7A.3b.1	1630	1430.73	3.32925	0.0687656
Y73E7A.3c.1	1430	1230.73	97.197	2.33385
Y73E7A.3d.1	717	518.213	0	0
Y73E7A.4.1	803	603.815	464	22.7089
Y73E7A.5	648	449.496	1	0.065744
Y73E7A.2.1	1841	1641.73	610	10.9802
Y73E7A.6.2	496	300.828	321.053	31.5384
Y73E7A.6.1	492	297.08	299.947	29.8368
Y73E7A.9a.1	3069	2869.73	849.815	8.75115
Y73E7A.9b.1	1053	853.726	123.738	4.28318
Y73E7A.9c.1	900	700.726	0	0
Y73E7A.9d.1	552	354.938	6.44738	0.536799
