target_id	length	eff_length	est_counts	tpm
Y48G1BM.2	1791	1591.65	0	0
Y48G1BM.8	919	719.691	45.0217	2.32127
Y48G1BM.1.1	1455	1255.65	124.58	3.68156
Y48G1BR.1.1	2090	1890.65	503.19	9.87576
Y48G1BR.1.2	2060	1860.65	132.516	2.64273
T13E5.1	117	18.8026	0	0
C53D5.8	21	8.75	0	0
C53D5.7	21	8.75	0	0
C53D5.2.1	1141	941.648	74	2.91604
C53D5.4a.1	1453	1253.65	90.7471	2.686
C53D5.4b.1	1281	1081.65	115.49	3.96195
C53D5.4f.1	456	264.389	0	0
C53D5.4c.1	867	667.851	75.2017	4.17828
C53D5.4e.1	561	364.238	0	0
C53D5.4d.1	972	772.648	49.561	2.38017
C53D5.1c.1	1697	1497.65	0	0
C53D5.1a.2	1695	1495.65	529.512	13.137
C53D5.1a.1	1689	1489.65	0.000899744	2.24122e-05
C53D5.1b.1	1682	1482.65	44.487	1.11338
C53D5.1c.2	1604	1404.65	4.77249e-08	1.26074e-09
C53D5.1d.1	1170	970.648	1.26913e-08	4.85168e-10
C53D5.5a.1	2033	1833.65	673.758	13.6344
C53D5.5b.1	1791	1591.65	10.2419	0.238771
C53D5.6.2	3711	3511.65	11039.8	116.654
C53D5.6.1	3710	3510.65	881.165	9.31364
Y48G1A.7	949	749.691	45.1279	2.23363
Y48G1A.5a.1	3492	3292.65	80.5042	0.907241
Y48G1A.5a.2	3499	3299.65	6167.6	69.3583
Y48G1A.5b.1	588	390.757	267.055	25.3596
Y48G1A.4.2	2762	2562.65	1039.53	15.0521
Y48G1A.4.1	2756	2556.65	56.47	0.819589
Y48G1A.3.2	1296	1096.65	893	30.2158
Y48G1A.3.1	1288	1088.65	0	0
Y48G1A.6b.1	2165	1965.65	674.453	12.732
Y48G1A.6a.1	2227	2027.65	104.547	1.91323
Y48G1A.2.1	728	529.044	1341	94.0559
Y48G1A.1.1	3102	2902.65	485	6.20007
R119.1	2697	2497.65	492	7.30943
R119.7a.2	2060	1860.65	2679.43	53.4353
R119.7a.1	2400	2200.65	1255.55	21.1705
R119.7b.1	2068	1868.65	0	0
R119.7b.2	2012	1812.65	0	0
R119.2.1	1860	1660.65	778.018	17.3845
R119.3.2	889	689.773	687.431	36.9805
R119.3.1	885	685.773	540.174	29.2283
R119.6.1	1943	1743.65	16.0314	0.341163
R119.4.1	2315	2115.65	3005.18	52.708
R119.4.2	2325	2125.65	15974.8	278.865
R119.6.2	1715	1515.65	1447.36	35.4347
R119.5a.1	2129	1929.65	136.5	2.62486
R119.5b.1	2061	1861.65	101.5	2.0231
Y50C1A.1a.1	2398	2198.65	736	12.4214
Y50C1A.1b.1	1901	1701.65	0	0
Y50C1A.2.1	1277	1077.65	9	0.309895
C07F11.2.1	1571	1371.65	23	0.622207
C07F11.1.1	4080	3880.65	112.636	1.07702
C07F11.1.2	4083	3883.65	998.364	9.5389
W04C9.4.1	555	358.364	0.000538052	5.5712e-05
W04C9.4.2	556	359.364	1846	190.61
W04C9.5.1	1134	934.648	12	0.476412
W04C9.7	21	8.75	0	0
W04C9.8	557	360.344	9	0.926777
W04C9.3.1	1574	1374.65	8	0.215947
W04C9.9.1	631	433.051	4	0.342744
W04C9.6.1	1467	1267.65	31	0.907429
W04C9.2.2	454	262.576	2226.96	314.707
W04C9.2.1	452	260.638	0.0386067	0.00549635
W04C9.1a.1	2537	2337.65	1203.48	19.1033
W04C9.1b.1	2166	1966.65	98.5211	1.85888
Y65B4BL.3a.2	1129	929.648	347.731	13.8795
Y65B4BL.3a.1	998	798.648	78.2693	3.63652
Y65B4BL.3b.1	747	547.951	0	0
Y65B4BL.4.1	1184	984.648	1239	46.6917
Y65B4BL.2a.1	2040	1840.65	4763.04	96.0203
Y65B4BL.2a.2	2052	1852.65	0.944491	0.0189171
Y65B4BL.2b.1	1725	1525.65	0	0
Y65B4BL.7a.1	982	782.648	17.4532	0.82748
Y65B4BL.7b.1	519	323.726	15.7808	1.80885
Y65B4BL.5a.1	2597	2397.65	15474.1	239.479
Y65B4BL.5b.1	2031	1831.65	0	0
Y65B4BL.5c.1	2181	1981.65	808.728	15.1435
Y65B4BL.10	150	32.4249	1	1.14438
Y65B4BL.9	129	22.8002	0	0
Y65B4BL.6a.1	535	338.992	150	16.4192
Y65B4BL.6b.1	129	22.8002	0	0
Y65B4BL.8	92	14.7166	0	0
Y65B4BL.11	112	17.5691	0	0
Y65B4BL.12	289	120.225	1	0.308642
Y65B4BL.1.2	1605	1405.65	580.585	15.3264
Y65B4BL.1.1	1149	949.648	0	0
Y65B4BM.3.1	1468	1268.65	145.415	4.25322
Y65B4BM.2	72	20.1597	0	0
Y65B4BR.8.2	740	540.983	854	58.5766
Y65B4BR.8.1	735	536.014	8.14681e-08	5.63977e-09
Y65B4BR.5.1	699	500.133	16019	1188.5
Y65B4BR.10	128	22.425	1	1.65469
Y65B4BR.4b.2	2971	2771.65	4816.55	64.4833
Y65B4BR.4b.1	2964	2764.65	0.000211475	2.83837e-06
Y65B4BR.4a.1	2974	2774.65	2295.89	30.7039
Y65B4BR.12	157	35.5075	1	1.04503
Y65B4BR.4c.1	1524	1324.65	322.558	9.0356
Y65B4BR.4d.1	1518	1318.65	8.5933e-06	2.41814e-07
Y65B4BR.3.1	3360	3160.65	1471	17.2697
Y65B4BR.11	128	22.425	3	4.96408
Y65B4BR.2d.1	1063	863.648	0	0
Y65B4BR.2a.1	1025	825.648	47.1253	2.11792
Y65B4BR.2f.1	1613	1413.65	0	0
Y65B4BR.2e.1	1558	1358.65	13.9904	0.382096
Y65B4BR.2b.1	657	458.717	3.48283	0.281733
Y65B4BR.2c.1	699	500.133	0	0
Y65B4BR.1.1	1235	1035.65	26	0.93156
Y65B4BR.9.1	621	423.076	7	0.613945
Y65B4BR.6a.1	1505	1305.65	111.38	3.16541
Y65B4BR.6b.1	1680	1480.65	5569.62	139.58
F56A6.5.1	723	524.044	0	0
F56A6.8.1	213	67.4135	3	1.65129
F56A6.2a.1	5696	5496.65	213.054	1.43827
F56A6.2b.1	5635	5435.65	609.946	4.1638
F56A6.3	990	790.648	0	0
F56A6.6	90	14.9915	0	0
F56A6.7	90	14.9915	0	0
F56A6.4a.2	1441	1241.65	1448.98	43.3026
F56A6.4a.1	1437	1237.65	0.0188872	0.000566267
F56A6.4b.1	537	340.833	0	0
F56A6.4d.1	957	757.691	0	0
F56A6.4c.1	1182	982.648	0	0
F56A6.1a.1	2890	2690.65	153.855	2.12179
F56A6.1b.1	2845	2645.65	0	0
Y65B4A.4.1	1320	1120.65	0	0
Y65B4A.4.2	1256	1056.65	16.6835	0.585878
Y65B4A.6a.1	1941	1741.65	102.831	2.19085
Y65B4A.6a.2	2727	2527.65	1106.56	16.2445
Y65B4A.10	213	67.4135	0	0
Y65B4A.11	110	17.1162	0	0
Y65B4A.6b.1	840	640.851	221.61	12.8316
Y65B4A.3.1	804	604.887	1245	76.3738
Y65B4A.2b.1	1630	1430.65	168.311	4.36546
Y65B4A.2c.1	1408	1208.65	31.1971	0.957775
Y65B4A.2a.1	1511	1311.65	74.4915	2.10736
Y65B4A.7a.1	501	306.571	15	1.81556
Y65B4A.7b.1	288	119.362	0	0
Y65B4A.1.1	2309	2109.65	1886	33.1727
Y65B4A.8.2	1974	1774.65	757.693	15.8428
Y65B4A.8.1	1963	1763.65	18.6452	0.392288
Y65B4A.9a.1	1322	1122.65	39.7825	1.31491
Y65B4A.9b.1	1456	1256.65	91.3774	2.6982
Y18H1A.14.1	1478	1278.65	4	0.11608
Y18H1A.11b.1	864	664.851	19.742	1.10183
Y18H1A.11a.1	886	686.773	116.188	6.27765
Y18H1A.11d.1	417	228.636	24.8412	4.0316
Y18H1A.11c.1	651	452.822	15.2289	1.24793
Y18H1A.10.1	1544	1344.65	105	2.89755
Y18H1A.1.1	1556	1356.65	126	3.4463
Y18H1A.4.2	911	711.691	391.047	20.3885
Y18H1A.4.1	957	757.691	322.953	15.816
Y18H1A.2a.1	958	758.691	0.045964	0.00224803
Y18H1A.2a.2	963	763.648	904.141	43.9332
Y18H1A.2b.1	907	707.732	9.81277	0.514484
Y18H1A.3a.2	4295	4095.65	0	0
Y18H1A.3a.1	4312	4112.65	1828.29	16.4958
Y18H1A.3b.1	1830	1630.65	0.0278851	0.000634543
Y18H1A.3c.1	2247	2047.65	345.685	6.26434
Y18H1A.3d.1	2904	2704.65	0	0
Y18H1A.3e.1	3921	3721.65	0	0
Y18H1A.7a.1	1605	1405.65	542	14.3078
Y18H1A.7b.1	144	29.5142	0	0
Y18H1A.6a.1	2324	2124.65	566.107	9.88692
Y18H1A.6c.1	1716	1516.65	112.867	2.76142
Y18H1A.6b.1	1185	985.648	32.026	1.20568
Y18H1A.6d.1	243	86.8267	0	0
Y18H1A.15.1	2037	1837.65	65	1.3125
Y18H1A.18.1	367	184.168	4	0.805926
Y18H1A.13.1	1148	948.648	71	2.77717
Y18H1A.17	167	40.3184	0	0
Y18H1A.12a.1	724	525.044	8	0.565384
Y18H1A.12b.1	519	323.726	0	0
Y18H1A.9.1	1826	1626.65	228	5.20105
Y18H1A.t1	84	15.9405	0	0
Y18H1A.8a.1	756	556.887	12.2302	0.814921
Y18H1A.16	83	16.0232	0	0
Y18H1A.8b.1	195	56.0153	6.76981	4.48456
T06A4.2.2	616	418.149	36.66	3.2532
T06A4.2.1	618	420.149	31.34	2.76787
T06A4.3a.2	1769	1569.65	0	0
T06A4.3a.1	1810	1610.65	291.149	6.70755
T06A4.3b.1	1523	1323.65	67.2785	1.88605
T06A4.1a.1	3164	2964.65	56.6298	0.708797
T06A4.1b.1	1896	1696.65	73.7104	1.61208
T06A4.1a.2	1937	1737.65	9.2324	0.197152
T06A4.5	221	72.2073	4	2.05555
T06A4.4	146	30.4505	0	0
T06A4.6	85	16.1231	0	0
T06A4.7	123	20.5792	0	0
Y73A3A.1	299	127.945	0	0
Y73A3A.2	144	29.5142	0	0
ZC123.3a.1	5453	5253.65	24.3004	0.171633
ZC123.3a.2	5458	5258.65	393.098	2.77381
ZC123.t1	73	20.4832	0	0
ZC123.8	241	85.3607	0	0
ZC123.10	150	32.4249	0	0
ZC123.11	183	48.9794	0	0
ZC123.7	148	31.3762	0	0
ZC123.3b.1	3762	3562.65	8.95722	0.0932932
ZC123.5	51	17.3684	0	0
ZC123.9	271	106.902	0	0
ZC123.3c.1	3708	3508.65	291.788	3.08587
ZC123.3d.1	3414	3214.65	0.00143639	1.65801e-05
ZC123.3e.1	3072	2872.65	342.855	4.42871
ZC123.3f.1	2187	1987.65	0	0
ZC123.6	50	16.6607	0	0
ZC123.1.2	2395	2195.65	356.919	6.03193
ZC123.1.1	2389	2189.65	0.0810418	0.00137336
ZC123.4a.1	1717	1517.65	260.542	6.37025
ZC123.4c.1	1185	985.648	0	0
ZC123.4b.1	1611	1411.65	5.45806	0.14347
Y95B8A.17	321	145.37	0	0
Y95B8A.8.2	3056	2856.65	0	0
Y95B8A.8.1	3311	3111.65	3896	46.4599
Y95B8A.10a.1	2978	2778.65	0	0
Y95B8A.10a.2	3007	2807.65	1085.56	14.3469
Y95B8A.10c.1	1461	1261.65	154.871	4.55494
Y95B8A.10b.1	2094	1894.65	6.1102	0.119667
Y95B8A.6c.1	1078	878.648	78.9735	3.33516
Y95B8A.6a.1	1444	1244.65	411.975	12.2821
Y95B8A.6a.2	1427	1227.65	51.266	1.54955
Y95B8A.6d.1	594	396.62	27.1285	2.53805
Y95B8A.11b.1	1398	1198.65	217.594	6.73604
Y95B8A.11a.1	1404	1204.65	154.871	4.77044
Y95B8A.11c.1	324	147.722	6.19222	1.55543
Y95B8A.5a.1	2595	2395.65	1510.93	23.4029
Y95B8A.5b.1	381	196.494	12.8507	2.42675
Y95B8A.5c.1	348	167.763	24.2209	5.35729
Y95B8A.18	143	29.0749	0	0
Y95B8A.4.1	944	744.691	57	2.84019
Y95B8A.12f.1	2011	1811.65	49.3199	1.01018
Y95B8A.12a.1	1974	1774.65	0	0
Y95B8A.12b.1	1977	1777.65	23.3294	0.486975
Y95B8A.12c.1	2017	1817.65	0	0
Y95B8A.12d.1	1869	1669.65	26.2356	0.583063
Y95B8A.12e.1	1845	1645.65	12.1152	0.273176
Y95B8A.16	150	32.4249	0	0
Y95B8A.3	1020	820.648	4.4638	0.201836
Y95B8A.1b.1	913	713.691	540.902	28.1227
Y95B8A.1a.1	2535	2335.65	306.063	4.86242
Y95B8A.1a.2	2542	2342.65	6.03497	0.0955911
Y95B8A.14	106	16.2509	0.5	1.14167
Y95B8A.15	106	16.2509	0.5	1.14167
Y95B8A.13	91	14.8148	0	0
Y95B8A.t1	72	20.1597	0	0
Y34D9B.1a.2	1855	1655.65	250.238	5.60835
Y34D9B.1b.2	1867	1667.65	112.867	2.51139
Y34D9B.1a.1	1853	1653.65	15.6997	0.352287
Y34D9B.1b.1	1865	1665.65	7.19456	0.160277
F54A5.2b.1	1173	973.648	0	0
F54A5.2b.2	910	710.691	25.0297	1.30684
F54A5.2a.1	2480	2280.65	147.521	2.40019
F54A5.3b.2	1619	1419.65	0	0
F54A5.3a.2	1624	1424.65	70.9191	1.84716
F54A5.3b.1	5250	5050.65	19.5852	0.14389
F54A5.3a.1	1623	1423.65	178.18	4.64414
F54A5.3c	1097	897.648	3.18464	0.131645
F54A5.3d	1087	887.648	0	0
F54A5.3e	811	611.887	16.3446	0.991178
F54A5.3f	947	747.691	26.9719	1.33856
F54A5.3g	4585	4385.65	42.9979	0.3638
F54A5.4	150	32.4249	1	1.14438
F54A5.5	150	32.4249	1	1.14438
F54A5.1.1	1786	1586.65	47.1281	1.10217
F54A5.1.2	1685	1485.65	181.872	4.54254
C54G6.3.1	1710	1510.65	36	0.884278
C54G6.6	449	257.99	0	0
C54G6.7	300	128.741	0	0
C54G6.2a.1	2077	1877.65	9	0.17786
C54G6.2b.1	537	340.833	0	0
C54G6.2c.1	237	82.7898	0	0
C54G6.1a.1	1118	918.648	435.404	17.587
C54G6.1b.1	808	608.887	90.596	5.52104
C54G6.8.1	189	52.4139	6	4.2477
C54G6.5.1	367	184.168	2751.8	554.438
C54G6.5.2	355	173.786	193.228	41.2576
Y34D9A.11.1	315	140.549	2115.97	558.638
Y34D9A.1.2	1334	1134.65	1513	49.4797
Y34D9A.1.1	1332	1132.65	0.00106759	3.49752e-05
Y34D9A.4.2	1794	1594.65	2495.92	58.0786
Y34D9A.4.1	1857	1657.65	0	0
Y34D9A.3f.1	2997	2797.65	13.1882	0.174921
Y34D9A.3a.1	2554	2354.65	0	0
Y34D9A.3a.2	2491	2291.65	712.35	11.5344
Y34D9A.3e.1	2456	2256.65	271.537	4.46493
Y34D9A.3f.2	2418	2218.65	0	0
Y34D9A.3b.1	2133	1933.65	0	0
Y34D9A.3c.1	1116	916.648	0	0
Y34D9A.3d.1	528	332.324	0	0
Y34D9A.7a.1	1502	1302.65	861.398	24.5373
Y34D9A.7b.1	900	700.773	241.602	12.793
Y34D9A.7c.1	234	80.6952	0	0
Y34D9A.6.1	414	225.975	1090	178.984
Y34D9A.8a.1	702	503.133	123.651	9.11938
Y34D9A.8a.2	617	419.149	0	0
Y34D9A.8b.1	975	775.648	54.9679	2.62963
Y34D9A.8c.1	303	130.969	0	0
Y34D9A.10.1	1797	1597.65	35.2574	0.818878
Y34D9A.10.2	1803	1603.65	2893.79	66.9587
Y34D9A.2.1	1514	1314.65	93.0405	2.6261
R06A10.2a.1	2333	2133.65	293.461	5.1036
R06A10.2a.2	3436	3236.65	252.57	2.89559
R06A10.2b.1	858	658.851	7.96895	0.448811
R06A10.1b.1	649	450.848	13.5923	1.1187
R06A10.1a.1	753	553.887	16.4077	1.0992
R06A10.5b.1	477	284.117	7.24981	0.946846
R06A10.5a.1	183	48.9794	0.750192	0.568341
R06A10.4.1	1605	1405.65	0	0
R06A10.4.2	1607	1407.65	244	6.43199
R06A10.6	21	8.75	0	0
ZK993.2a.1	1523	1323.65	0	0
ZK993.2b.1	1278	1078.65	5	0.172005
ZK993.5.1	1380	1180.65	2	0.0628578
ZK993.4	83	16.0232	0	0
ZK993.1a.1	796	596.887	17	1.05683
ZK993.1b.1	435	245.185	0	0
Y48G8AL.10a.1	3892	3692.65	1019.04	10.2401
Y48G8AL.10e.1	483	289.677	0	0
Y48G8AL.10d.1	1713	1513.65	90.5548	2.21991
Y48G8AL.10c.1	2613	2413.65	0.284229	0.00436962
Y48G8AL.10b.1	2649	2449.65	38.1184	0.577404
Y48G8AL.14.2	1172	972.648	943.259	35.9853
Y48G8AL.14.1	1016	816.648	0	0
Y48G8AL.18	177	45.4202	0	0
Y48G8AL.17	292	122.465	0	0
Y48G8AL.8.1	637	438.875	32752.2	2769.17
Y48G8AL.7.1	1401	1201.65	525.786	16.2361
Y48G8AL.11a.2	2199	1999.65	827.76	15.3603
Y48G8AL.11a.1	2195	1995.65	0.000606455	1.12762e-05
Y48G8AL.11c.1	204	61.5976	0	0
Y48G8AL.11b.1	1554	1354.65	161.239	4.41665
Y48G8AL.6.2	4677	4477.65	670.736	5.55842
Y48G8AL.6.1	3497	3297.65	1595.02	17.9478
Y48G8AL.20	861	661.851	45.24	2.53637
Y48G8AL.5a.2	2522	2322.65	3202.22	51.1584
Y48G8AL.5a.1	2524	2324.65	140.086	2.23607
Y48G8AL.5b.1	1455	1255.65	0	0
Y48G8AL.5c.1	861	661.851	0	0
Y48G8AL.5d.1	549	352.551	211.694	22.2811
Y48G8AL.1a.1	3282	3082.65	1940.4	23.357
Y48G8AL.1a.2	3275	3075.65	1.13611e-08	1.37067e-10
Y48G8AL.16.1	269	105.373	122.357	43.0871
Y48G8AL.12.1	348	167.763	1623.64	359.124
Y48G8AL.13a.2	1201	1001.65	464.43	17.205
Y48G8AL.13a.1	1141	941.648	1457.57	57.4368
Y48G8AL.13b.1	579	381.914	0	0
Y48G8AL.1b.1	2067	1867.65	0	0
Y48G8AL.1c.1	1932	1732.65	0	0
Y48G8AL.1d.1	1515	1315.65	0	0
Y48G8AL.1e.1	642	443.875	167.599	14.0107
Y48G8AL.19	71	20.5896	0	0
Y48G8AL.15.2	584	386.802	137	13.1426
Y48G8AL.15.1	572	375.045	0	0
Y48G8AR.1a.1	2983	2783.65	4.28621e-06	5.71359e-08
Y48G8AR.1a.2	2985	2785.65	220.513	2.93736
Y48G8AR.1c.1	573	376.023	9.90517	0.977454
Y48G8AR.1b.1	1692	1492.65	48.0077	1.19345
Y48G8AR.8.1	207	63.4799	2	1.16908
Y48G8AR.7	235	81.3628	0	0
Y48G8AR.6	131	23.8494	0	0
Y48G8AR.4	49	15.6607	0	0
Y48G8AR.5	49	15.6607	0	0
Y48G8AR.2.1	1175	975.648	21.5859	0.82097
Y48G8AR.3.1	1353	1153.65	6.41407	0.206305
K12C11.4a.2	4794	4594.65	1090.42	8.80623
K12C11.4a.1	4788	4588.65	78.1703	0.63213
K12C11.8	145	29.9924	0	0
K12C11.4b.1	3795	3595.65	253.349	2.61452
K12C11.4c.1	3090	2890.65	68.9829	0.885515
K12C11.4d.1	2784	2584.65	54.0804	0.776404
K12C11.5.1	553	356.531	8	0.832612
K12C11.3b.1	375	191.133	8.40662	1.63205
K12C11.3c.1	629	431.051	33.7391	2.90438
K12C11.3a.1	576	378.958	27.2779	2.67097
K12C11.3a.2	725	526.044	3.57642	0.252276
K12C11.6.1	503	308.427	100.083	12.0409
K12C11.6.2	505	310.282	15.7308	1.88123
K12C11.7a.1	755	555.887	3.95651	0.264104
K12C11.7a.2	592	394.62	73.2297	6.88584
K12C11.7b.1	210	65.5256	0	0
K12C11.2.1	482	288.796	6212	798.16
K12C11.1a.1	1634	1434.65	0.00285454	7.38313e-05
K12C11.1a.2	1637	1437.65	2214.16	57.1486
K12C11.1b.1	693	494.219	167.839	12.6015
Y92H12BL.1a.2	2320	2120.65	336.886	5.89473
Y92H12BL.1a.1	2620	2420.65	677.781	10.3898
Y92H12BL.1b.1	612	414.197	80.2255	7.18711
Y92H12BL.5.2	1390	1190.65	550.917	17.1693
Y92H12BL.5.1	1384	1184.65	5.73817e-07	1.79736e-08
Y92H12BL.6.1	63	20.6413	0	0
Y92H12BL.7.1	528	332.324	195.818	21.8646
Y92H12BL.4.1	324	147.722	70	17.5833
Y92H12BM.1.1	561	364.238	143	14.568
Y92H12BR.7.1	1758	1558.65	598	14.2365
Y92H12BR.6.1	1283	1083.65	453	15.5117
Y92H12BR.2.1	701	502.133	0	0
Y92H12BR.2.2	703	504.133	932	68.5994
Y92H12BR.3a.1	2516	2316.65	4145.93	66.4066
Y92H12BR.3b.1	1353	1153.65	34.0533	1.09531
Y92H12BR.3a.2	2478	2278.65	0.0174797	0.000284646
Y92H12BR.4	1205	1005.65	2	0.0737961
Y92H12BR.8.1	1030	830.648	1190	53.1593
F37F2.2.1	523	327.575	0	0
F37F2.2.2	529	333.266	664	73.931
F37F2.4	135	25.6511	0	0
F47G6.4a.1	3889	3689.65	830.987	8.35716
F47G6.6	100	15.3844	0	0
F47G6.t1	73	20.4832	0	0
F37F2.3.1	649	450.848	3	0.246911
F47G6.4b.1	1629	1429.65	151.885	3.94217
F47G6.4c.1	1095	895.648	83.1281	3.44398
F47G6.3.1	1133	933.648	64	2.54359
F47G6.2.1	1867	1667.65	125	2.78135
F47G6.1c.1	1974	1774.65	0	0
F47G6.1a.2	1987	1787.65	1.99531	0.0414168
F47G6.1a.1	1981	1781.65	164.31	3.4221
F47G6.1b.1	1539	1339.65	0	0
F47G6.5	21	8.75	0	0
Y92H12A.5b.1	5046	4846.65	583.325	4.466
Y92H12A.5b.2	5047	4847.65	444.998	3.40625
Y92H12A.5a.1	5030	4830.65	464.371	3.56705
Y92H12A.4a.2	4838	4638.65	119.338	0.95463
Y92H12A.4a.1	3649	3449.65	754.568	8.11658
Y92H12A.4b	3627	3427.65	0	0
Y92H12A.4c.1	2667	2467.65	0	0
Y92H12A.4d.1	2007	1807.65	16.0942	0.330374
Y92H12A.2a.1	2589	2389.65	660.554	10.2571
Y92H12A.2b.1	1798	1598.65	420.446	9.75903
Y92H12A.7	21	8.75	0	0
Y92H12A.1b.1	1614	1414.65	888.467	23.3046
Y92H12A.1a.1	2529	2329.65	1643.53	26.1781
Y92H12A.1c.1	1434	1234.65	0	0
Y92H12A.8	90	14.9915	0	0
Y92H12A.t1	73	20.4832	0	0
Y92H12A.1d.1	678	479.445	0	0
Y73E7A.3a.1	1763	1563.65	125.547	2.97931
Y73E7A.3b.1	1630	1430.65	0	0
Y73E7A.3c.1	1430	1230.65	77.0586	2.32347
Y73E7A.3d.1	717	518.074	16.3947	1.17425
Y73E7A.4.1	803	603.887	347	21.3218
Y73E7A.5	648	449.848	2	0.164973
Y73E7A.2.1	1841	1641.65	475	10.7365
Y73E7A.6.2	496	302.07	382.775	47.0204
Y73E7A.6.1	492	298.211	46.2247	5.75176
Y73E7A.9a.1	3069	2869.65	530.942	6.86543
Y73E7A.9b.1	1053	853.648	144.058	6.26194
Y73E7A.9c.1	900	700.773	0	0
Y73E7A.9d.1	552	355.551	0	0
Y73E7A.7a.1	1462	1262.65	425.171	12.4948
Y73E7A.7a.2	1436	1236.65	0	0
Y73E7A.7b.2	853	653.851	92.8291	5.26811
